795,Chandrapur,1,
796,Savner,1,
797,Sangamner,1,
798,Akot,1,
799,Bhandara,1,
800,Alibagh,1,
801,Jamkhed,1,
802,Kopargaon,1,
803,Pathardi,1,
804,Shevgaon,1,
805,Shrirampur,1,
806,Shirpur,1,
807,Bhusaval,1,
808,Jamner,1,
809,Yawal,1,
810,Karjat,1,
811,Kalvan,1,
812,Nandgaon,1,
813,Dindori,1,
814,Koregaon,1,
815,Karmala,1,
816,Kurdwadi,1,
817,Mangal Wedha,1,
818,Gangapur,1,
819,Kannad,1,
820,Lasur Station,1,
821,Partur,1,
822,Gangakhed,1,
823,Manwat,1,
824,Selu,1,
825,Telhara,1,
826,Morshi,1,
827,Lonar,1,
828,Nandura,1,
829,Shegaon,1,
830,Umarkhed,1,
831,Manora,1,
832,Risod,1,
833,Lakhandur,1,
834,Lakhani,1,
835,Mul,1,
836,Nagbhid,1,
837,Savali,1,
838,Kalmeshwar,1,
839,Katol,1,
840,Narkhed,1,
841,Arvi,1,
842,Sindi,1,
843,Tiroda,1,
844,Ambejaogai,1,
845,Gevrai,1,
846,Naigaon,1,
847,Akole,1,
848,Panvel,1,
849,Washim,1,
850,Satana,1,
851,Rahuri,1,
852,Akkalkot,1,
853,Daryapur,1,
854,Dhamngaon-Railway,1,
855,Armori,1,
856,Sinner,1,
857,Paithan,1,
858,Deoulgaon Raja,1,
859,Chamorshi,1,
860,Majalgaon,1,
861,Ambad (Vadigodri),1,
862,Ghoti,1,
863,Osmanabad,1,
864,Patan,1,
865,Mahad,1,
866,Pen,1,
867,Devala,1,
868,Purna,1,
869,Basmat,1,
870,Jawala-Bajar,1,
871,Chandur Railway,1,
872,Buldhana(Dhad),1,
873,Babhulgaon,1,
874,Rajura,1,
875,Bhadrawati,1,
876,Kille Dharur,1,
877,Nilanga,1,
878,Mukhed,1,
879,Aarni,1,
880,Fruit Market,1,
881,Shevgaon(Bodhegaon),1,
882,Dondaicha(Sindhkheda),1,
883,Jamner(Neri),1,
884,Nashik(Devlali),1,
885,Dindori(Vani),1,
886,Pimpalgaon Baswant(Saykheda),1,
887,Kolhapur(Laxmipuri),1,
888,Kolhapur(Malkapur),1,
889,Khed(Chakan),1,
890,Pune(Khadiki),1,
891,"Sangli(Phale, Bhajipura Market)",1,
892,Barshi(Vairag),1,
893,Sillod(Bharadi),1,
894,Jalna(Badnapur),1,
895,Sangrampur(Varvatbakal),1,
896,Umarked(Danki),1,
897,Udgir(Devanibud),1,
898,Vashi New Mumbai,1,
899,Pune(Hadapsar),1,
900,Amrawati(Frui & Veg. Market),1,
901,Jalkot,1,
902,Sangli(Miraj),1,
903,Lamlong Bazaar,39,
904,Najafgarh,37,
905,Keshopur,37,
906,Shahdara,37,
907,"Flower Market,Gazipur",37,
908,"Fodder Market, Mangolpuri",37,
909,"Fish,Poultry & Egg Market, Gazipur",37,
910,Sriganganagar,2,
911,"Khoya Market, Kashmiri Gate",37,
912,"Flower Market, Fatehpuri(Principal Yard, Mehrauli)",37,
913,"Flower Market, Canaught Place(Pr. Yard,Mehrauli)",37,
914,Azadpur,37,
915,Angul,40,
916,Patna (Musallahpur),18,
917,Attabira,40,
918,Bargarh,40,
919,Bhadrak,40,
920,Dungurapalli,40,
921,Jajpur,40,
922,Kesinga,40,
923,Bhawanipatna,40,
924,Malkanagiri,40,
925,Gunpur,40,
926,Jeypore,40,
927,Nawarangpur,40,
928,Sakhigopal,40,
929,Rayagada,40,
930,Baripada,40,
931,Padampur,40,
932,Khariar Road,40,
933,Sambalpur,40,
934,Bampada,40,
935,Bahadajholla,40,
936,Kendupatna,40,
937,Jagatsinghpur,40,
938,Nimapara,40,
939,Parlakhemundi,40,
940,Bhanjanagar,40,
941,Boudh,40,
942,Kuchinda,40,
943,Sargipali,40,
944,Udala,40,
945,Karanjia,40,
946,Dhenkanal,40,
947,Talcher,40,
948,Kamakhyanagar,40,
949,Banki,40,
950,Deogarh,40,
951,Betnoti,40,
952,Keonjhar,40,
953,Champua,40,
954,Anandapur,40,
955,Balugaon,40,
956,Chandabali,40,
957,Hinjilicut,40,
958,Digapahandi,40,
959,Koraput(Semilguda),40,
960,Bargarh(Barapalli),40,
961,Rayagada(Muniguda),40,
962,Jeypore(Kotpad),40,
963,Keonjhar(Dhekikote),40,
964,Nabarangpur(Umerkote),40,
965,Amritsar,10,
966,Tarantaran,10,
967,Jalalabad,10,
968,Ferozepur Cantt.,10,
969,Abohar,10,
970,Batala,10,
971,Guru Har Sahai,10,
972,Kapurthala,10,
973,Baghapurana,10,
974,Moga,10,
975,Muktsar,10,
976,Malout,10,
977,Patran,10,
978,Nabha,10,
979,Barnala,10,
980,Dhuri,10,
981,Sunam,10,
982,Ajnala,10,
983,Patti,10,
984,Pathankot,10,
985,Gurdaspur,10,
986,Jalandhar City,10,
987,Phillaur,10,
988,Bathinda,10,
989,Rampura Phul,10,
990,Raman,10,
991,Firozepur City,10,
992,Talwandi Bhai,10,
993,Mukerian,10,
994,Raikot,10,
995,Samrala,10,
996,Phagwara,10,
997,Budalada,10,
998,Bareta,10,
999,Giddarbaha,10,
1000,Nawanshahar,10,
1001,Anandpur Sahib,10,
1002,Ropar,10,
1003,Nakodar,10,
1004,Lalru,10,
1005,Morinda,10,
1006,Goniana,10,
1007,Sirhind,10,
1008,Shahkot,10,
1009,Mansa,10,
1010,Sardulgarh,10,
1011,Gehri,10,
1012,Bhucho,10,
1013,Sadiq,10,
1014,Makhu,10,
1015,Zira,10,
1016,Dinanagar,10,
1017,Quadian,10,
1018,Sri Har Gobindpur,10,
1019,Dasuya,10,
1020,Garh Shankar,10,
1021,Tanda Urmur,10,
1022,Adampur,10,
1023,Bhogpur,10,
1024,Goraya,10,
1025,Lohian Khas,10,
1026,Dhilwan,10,
1027,Doraha,10,
1028,Ludhiana,10,
1029,Machhiwara,10,
1030,Sahnewal,10,
1031,Dharamkot,10,
1032,Bariwala,10,
1033,Balachaur,10,
1034,Banga,10,
1035,Rajpura,10,
1036,Chamkaur Sahib,10,
1037,Kharar,10,
1038,Kurali,10,
1039,Ahmedgarh,10,
1040,Latur,1,
1041,Khanauri,10,
1042,Moonak,10,
1043,Tapa,10,
1044,Bassi Pathana,10,
1045,Khamano,10,
1046,Chogawan,10,
1047,Talwandi Sabo,10,
1048,Kot ise Khan,10,
1049,Dera Baba Nanak,10,
1050,F.G.Churian,10,
1051,Bilga,10,
1052,Noor Mehal,10,
1053,Banur,10,
1054,Dera Bassi,10,
1055,Ghanaur,10,
1056,Bhadaur,10,
1057,Dhanaula,10,
1058,Lehra Gaga,10,
1059,Sangrur,10,
1060,Tapa(Tapa Mandi),10,
1061,Jalandhar City(Jalandhar),10,
1062,Nawan Shahar(Subzi Mandi),10,
1063,Nawan Shahar(MandiRaho),10,
1064,Amritsar(Amritsar Mewa Mandi),10,
1065,Fazilka (Ladhuka),10,
1066,Rampuraphul(Nabha Mandi),10,
1067,Mukerian(Talwara),10,
1068,Phillaur(Apra Mandi),10,
1069,Nawan Shahar(Mandi Aur),10,
1070,Nedumangadu,33,
1071,Ajmer (Grain),2,
1072,Kherli,2,
1073,Baran,2,
1074,Kama,2,
1075,Bundi,2,
1076,Nimbahera,2,
1077,Pratapgarh,2,
1078,Hanumangarh,2,
1079,Sangriya,2,
1080,Chomu,2,
1081,Kishangarh Renwal,2,
1082,Santir Bazar,27,
1083,Nagaur,2,
1084,Degana,2,
1085,Kuchaman City,2,
1086,Deedwana,2,
1087,Tonk,2,
1088,Dholpur,2,
1089,Bikaner (Grain),2,
1090,Lalsot,2,
1091,Barmer,2,
1092,Jalore,2,
1093,Pali,2,
1094,Jhalarapatan,2,
1095,Ramaganj Mandi,2,
1096,Sawai Madhopur,2,
1097,Jhunjhunu,2,
1098,Sikar,2,
1099,Raisingh Nagar,2,
1100,Banswara,2,
1101,Madanganj Kishanganj,2,
1102,Hindoun,2,
1103,Sumerpur,2,
1104,Gharsana,2,
1105,Padampur,2,
1106,Bijay Nagar,2,
1107,Deoli,2,
1108,Kekri,2,
1109,Malpura,2,
1110,Niwai,2,
1111,Nagar,2,
1112,Sujangarh(Churu),2,
1113,Bhadara,2,
1114,Goluwala,2,
1115,Rawatsar,2,
1116,Sadulshahar,2,
1117,Suratgarh,2,
1118,Kotputli,2,
1119,Bilara,2,
1120,Sojat Road,2,
1121,Atru,2,
1122,Bhawani Mandi,2,
1123,Chhabra,2,
1124,Aklera,2,
1125,Itawa,2,
1126,Khanpur,2,
1127,Neem Ka Thana,2,
1128,Gajsinghpur,2,
1129,Jaitsar,2,
1130,Rawla,2,
1131,Sri Karanpur,2,
1132,Sri Vijayanagar,2,
1133,Fatehnagar,2,
1134,Rajasamand,2,
1135,Jaitaran,2,
1136,Mandalgarh,2,
1137,Pipar City,2,
1138,Keshoraipatan,2,
1139,Bijolia,2,
1140,Alwar(FV),2,
1141,Janta Market,2,
1142,Jaipur(Grain)(Chandpole),2,
1143,Jodhpur(Grain)(Bhagat Ki Kothi),2,
1144,Chomu(F&V),2,
1145,Jaipur(Bassi),2,
1146,Jodhpur(Grain)(Phalodi),2,
1147,Ramgang Mandi(Samod),2,
1148,Kotputli(Pawla),2,
1149,Ramgang Mandi(Bapawarkala),2,
1150,Kishan Renwal(Fulera),2,
1151,Kovilpatti,32,
1152,Thenkasi,32,
1153,Hyderabad (F&V),29,
1154,Karimnagar,29,
1155,Badepalli,29,
1156,Gadwal,29,
1157,Mahbubnagar,29,
1158,Shadnagar,29,
